user screen name,att,RT?
Faby_Nava77,['julioastillero'],retweet
GregoryJSimmons,['jaketapper'],tweet
dashministry,['tedcruz'],tweet
realgameandwatc,['SenTedCruz'],retweet
Brafasp,['ElFinanciero_Mx'],retweet
_SLATER__,['_pachecoJA'],retweet
DebHiers1,['DrMarkGreen4TN'],retweet
WordsInTheKeyOf,[],tweet
harnaret,"['funder', 'TedCruz']",retweet
NewMe73744179,"['RepMarkGreen', 'SenTedCruz']",tweet
LaloCr99,['callodehacha'],retweet
lmramey,['LadyRedWave'],retweet
El_Chino_05,[],tweet
Coyuhh,['1funnymike'],retweet
hunterhardage,['charliekirk11'],retweet
loveless_chad,['thehill'],retweet
rosacruz77_tem,['azucenau'],retweet
KaiserYeaDatsMe,['1funnymike'],retweet
travel5762,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
ciudadanourbano,['soyelciudadano2'],retweet
Gramapple1,"['M4G4G1RL', 'tedcruz']",tweet
VPLF77,['elcitizen'],retweet
ShastaTemple,['tedcruz'],tweet
peque_venezia,['elcitizen'],retweet
sofiegeorge,['DGPurser'],retweet
HankWil96928250,['tedcruz'],tweet
JamesSilentchem,"['kimguilfoyle', 'charliekirk11', 'realDonaldTrump']",tweet
CoachTomlin19,['charliekirk11'],retweet
dannyzhukovets,['alanfeuer'],retweet
JTEdom,['adamcbest'],retweet
hohn44,['RagingGayCons'],retweet
AzzurraSilvy,['elcitizen'],retweet
ImeeDeBarras,['Reuters'],tweet
AveryPatrishia,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
OptimusMighty,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
MarshaMetal,['maga_sky_'],retweet
rfernandomp,['CARLOSFMEJIA'],tweet
MiguelPuenteUSA,['johncardillo'],tweet
aba_ansasam,['adamcbest'],retweet
Lucy59jarvis,['charliekirk11'],retweet
shelbyholliday,['AlexandraBerzon'],retweet
eliashawk,['charliekirk11'],retweet
DebHiers1,"['RepMarkGreen', 'SenTedCruz']",tweet
CyndiWall2,['maga_sky_'],retweet
jacramr,['noraelisa44'],retweet
BenEisen,['AlexandraBerzon'],retweet
Fount_of_Truth,['charliekirk11'],retweet
lacey57246999,['glennkirschner2'],retweet
richgutierrez18,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
Momosetw,['tedcruz'],tweet
9513458452mi,['AltStardust'],retweet
mlynne3,['charliekirk11'],retweet
MRPhats11,['Gothamist'],tweet
mcdon_s,['charliekirk11'],retweet
ejarango62,['rgomezjunco'],retweet
cin60119002,['RealJamesWoods'],retweet
bamagirl304,['RedNationRising'],tweet
burt_j,['gatewaypundit'],tweet
Gioxani,['KieranRogers96'],retweet
MikeDiaz285,"['Jali_Cat', 'BetoORourke']",retweet
ElanSantos01,['DGPurser'],retweet
ZushaElinson,['AlexandraBerzon'],retweet
1pamcake1,"['funder', 'TedCruz']",retweet
JeCb17_,['monicacorrales'],retweet
jdirwin1,['debraraes'],retweet
PureMichGirl,['LadyRedWave'],retweet
2muchmia,[],tweet
tracyDa34033517,"['M4G4G1RL', 'tedcruz']",tweet
24baseballReed,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
BestiarioCancun,['ExpansionMx'],retweet
ThomasWinters19,['charliekirk11'],retweet
Sundncefn,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
JavierMadormo,['hanalfabeto'],retweet
EMPIREREPORTNY,[],tweet
BestesEvers,['charliekirk11'],retweet
ralphx95,['adamcbest'],retweet
rickey_24,['PaisaTweets_'],retweet
ThomasFisher831,['charliekirk11'],retweet
VladimirPolins,"['PaladinFelix', 'lopezobrador_', 'EPN']",retweet
EdwinVe52693462,['CARLOSFMEJIA'],tweet
domingonarvaez1,['latimes'],retweet
wjlehtinen,"['chuckwoolery', 'mrwalsh__']",retweet
LaylaAlisha11,"['M4G4G1RL', 'tedcruz']",tweet
majorpayne12321,['charliekirk11'],retweet
aliciasalas1018,['charliekirk11'],retweet
B5432S,[],tweet
The_Nerdest_,[],tweet
DebHiers1,['SenTedCruz'],retweet
Um_Wait_Wut,['realDonaldTrFan'],retweet
ronmiller783,['tedcruz'],tweet
channie_55,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
Buny19,['carolina_rocha_'],retweet
ruewhoo,"['M4G4G1RL', 'tedcruz']",tweet
AmpySerna8,['SophyCh_E'],retweet
aleciaalexander,['RagingGayCons'],retweet
HailEa1111,['jimgoad'],retweet
GSusizcoming,[],tweet
mo21libya3,['Sahn1_'],retweet
justcaprii,['collinstep918'],retweet
AMG_Argento,['Winston_Dunhill'],retweet
18ean13,['RagingGayCons'],retweet
Falla1Luis,['grantstern'],tweet
lauralvpb,['charliekirk11'],retweet
jtibanlombo,['El_Universal_Mx'],retweet
Ana92310426,['2018uy'],retweet
Dougs1978,"['AD_WHITMAN', 'tedcruz']",tweet
R3APent,['charliekirk11'],retweet
lisarob61254794,['SenTedCruz'],retweet
Rosethornmary,['barmore27'],retweet
pipes20111,['SenTedCruz'],retweet
gonzalj1614,['lopezobrador_'],tweet
javgarcito,['El_Tio_wilo'],retweet
DianaFry18,['charliekirk11'],retweet
ruglord,['grantstern'],tweet
Sundncefn,"['M4G4G1RL', 'tedcruz']",tweet
Ali_B_,[],tweet
tack_sharp,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
KijaFlock,['charliekirk11'],retweet
amisij,['NPR'],retweet
remy_wapp,['1funnymike'],retweet
DebHiers1,['SenTedCruz'],retweet
dh2711,['Winston_Dunhill'],retweet
greeeneyedwhwom,['funder'],tweet
metamitya,['urbanarson'],retweet
ortizzya,['_pachecoJA'],retweet
Melxray,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
lisa_dandeker,"['chuckwoolery', 'mrwalsh__']",retweet
BoozyVonD,['RepTimBurchett'],retweet
PLATINVMDIVMOND,['KieranRogers96'],retweet
cindy_csomer37,['tedcruz'],retweet
Thunder14358444,['maga_sky_'],retweet
DarkFangio,['ALLTHINGS18'],retweet
Tig3rvu97,['AntiTelevisaMx'],retweet
MR_MK,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
BdgauseBonnie,['CB618444'],retweet
fuhrmeis,['elcitizen'],retweet
DorisGomora,['alanfeuer'],retweet
ResendizcJ,['rgomezjunco'],retweet
gpulidog,['rgomezjunco'],retweet
Dancing_Lawn,['charliekirk11'],retweet
JohnJoh47025050,['lopezdoriga'],tweet
Ll37J,['AntiTelevisaMx'],retweet
Biskitten2,['charliekirk11'],retweet
CADPoliticJunky,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
TheMsDlr,['johncardillo'],tweet
JAHAOCIAM,['RagingGayCons'],retweet
joelmirko02,[],tweet
optionshane,['charliekirk11'],retweet
shirleymears83,['Rambobiggs'],retweet
Acastfort,['AltStardust'],retweet
RphotosJeanne,['charliekirk11'],retweet
joshualionel,['charliekirk11'],retweet
az_valentine,['tedcruz'],tweet
Will_ODonoghue,[],tweet
ChampionMtager,"['Jali_Cat', 'BetoORourke']",retweet
JimmyJfox4,['AntiTelevisaMx'],retweet
CARLOSATOLOSA,['Abogadoexitoso2'],retweet
FjReezy,[],tweet
A_rise09,"['Miriam_Junne', 'FelipeC']",retweet
feo231152,['elcitizen'],retweet
Wirrack,['charliekirk11'],retweet
AmericanMex067,['charliekirk11'],retweet
Jali_Cat,"['Jali_Cat', 'BetoORourke']",retweet
D_E_E_Z_Y_J,['roywoodjr'],tweet
HarringtonKeri,['charliekirk11'],retweet
Jamierodr10,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
DJT_Wins,['tedcruz'],tweet
chrisjoelisa,['urbanarson'],retweet
lualque,['hanalfabeto'],retweet
Dac24123641,['charliekirk11'],retweet
YBB_kenodawgg,[],tweet
thomasgzl,['1funnymike'],retweet
lolchilloutdude,['PaisaTweets_'],retweet
Bone_Brake,"['Jali_Cat', 'BetoORourke', 'RepBetoORourke']",retweet
ToddCaster,['tedcruz'],tweet
ElGrootCursi,['rgomezjunco'],retweet
Glams_Radio,[],tweet
amaddenca,"['t4d09', 'RSF_en', 'BBC']",retweet
sulepma12,['ElyangelicaNews'],retweet
gogo_gopher,['realDonaldTrFan'],retweet
bigbluecc1,['charliekirk11'],retweet
kimvie,['NPR'],retweet
JonesLaRee,['RagingGayCons'],retweet
NoticiasMVS,[],tweet
Lotiky,['elcitizen'],retweet
BlueHumanity,['funder'],tweet
KelCo07540774,['DGPurser'],retweet
IRaM0NN,['SenTedCruz'],retweet
lpav02,['CevallosLaw'],retweet
Laura22488525,['hanalfabeto'],retweet
manaranjodiaz,['BastaImpunidad'],retweet
MONAMASTERS,['grantstern'],tweet
lbpyyz,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
watergatesummer,"['TheRickyDavila', 'tedcruz']",retweet
Kevin4truth74,"['DEAHQ', 'DEAHQ']",retweet
phil4gop,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
ThkYouIsTimeles,['charliekirk11'],retweet
LuisMoo51642041,['AntiTelevisaMx'],retweet
KaiPritchett,['_pachecoJA'],retweet
Jamierodr10,"['phil4gop', 'tedcruz', 'senatemajldr']",retweet
HeasleScott,['barmore27'],retweet
Rhyce43706104,['Bornabrit1'],retweet
JohnJoh47025050,"['Certero331', 'lopezdoriga']",tweet
willibaldo19,['diazpol'],retweet
titotarnogol,['HCAQUILMES'],retweet
wofawarrior,['thehill'],retweet
hnichols70,['urbanarson'],retweet
IRaM0NN,['thehill'],retweet
juancarlosbm47,['callodehacha'],retweet
tammywalt61,['charliekirk11'],retweet
Anonymous603207,['charliekirk11'],retweet
JaneBaldino,['charliekirk11'],retweet
tammywalt61,['RagingGayCons'],retweet
Blackdi51264299,['barmore27'],retweet
NewsweekEspanol,[],tweet
spkodowell,['AP'],retweet
kayms99,['charliekirk11'],retweet
Persit2Resist,['Bornabrit1'],retweet
lilibellmia,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
NewsweekEspanol,[],tweet
jtsr65,"['Va_Funculo', 'tedcruz']",tweet
ymeira,['ElyangelicaNews'],retweet
nagelmakers,['Qllective1'],retweet
VicarsMary,['grantstern'],tweet
ggabjg,['actoravan'],retweet
acc0212,['mtruzmanp'],retweet
sherrymichele,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
SalaverryLucido,"['dcabellor', 'ConElMazoDando']",tweet
MuttalipErdogan,"['NickHarperFSN', 'trtworld']",retweet
evewhite5500,['CB618444'],retweet
Captcoral,['tedcruz'],retweet
lilyV23,"['DEAHQ', 'DEACHICAGODiv']",retweet
alsav45,['DGPurser'],retweet
UPFinnPower,['SenTedCruz'],retweet
espitiaeric,['Excelsior'],retweet
24uswire,[],tweet
Lookin4Narnia,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
MemyselfandI019,['NewsHour'],retweet
Shar_n_Shar,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
jtsr65,['tedcruz'],tweet
JolvacVBAgua,['AltStardust'],retweet
Gracecourtwrig3,['The_Trump_Train'],retweet
America_Again_,['SenTedCruz'],retweet
realDickBrown,['jaketapper'],tweet
EricMoo91919605,['johncardillo'],tweet
cheryloricchio,['charliekirk11'],retweet
RussellTownse20,['charliekirk11'],retweet
lindamac12steps,"['M4G4G1RL', 'tedcruz']",tweet
Avatar_Jack,[],tweet
maxwellamazing,['igotit4free'],retweet
shajora,['GenPenaloza'],retweet
willojohnson,['WalshFreedom'],tweet
jbostonbaby,"['AD_WHITMAN', 'tedcruz']",tweet
BruceDCollins,[],tweet
CaliDeplorable,['barmore27'],retweet
TheMothersOf,['rgomezjunco'],retweet
MLBianchi7,['barmore27'],retweet
Shelley2021,['charliekirk11'],retweet
travel5762,['grantstern'],tweet
Va_Funculo,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
PhillipLiberal,"['PhillipLiberal', 'realDonaldTrump', 'BorowitzReport']",retweet
bert_perreault,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
rg_drea,"['mcyost', '_Anunnery', 'IPM_HQ']",retweet
hale57d,['CNNPolitics'],tweet
mariele_gm,['mtruzmanp'],retweet
DaniloA32220354,['NachoRgz'],retweet
SerafinSharon,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
masiahg_,['HOMEBOY187_'],retweet
inittowinit007,"['M4G4G1RL', 'tedcruz']",tweet
PTorney,"['Aaronam69', 'maga_sky_', 'aragav8r']",retweet
YoungArabia,[],tweet
CallingAstro424,['barmore27'],retweet
joymelton,['SenTedCruz'],retweet
cjmartin23,['mccaffreyr3'],retweet
luiskeb,['carolina_rocha_'],retweet
LisaAsharris826,['charliekirk11'],retweet
lennywright,['charliekirk11'],retweet
rangermonk1,['RisingDarkstar'],retweet
Zzuloagayahooe1,['ElyangelicaNews'],retweet
pi15993698,['LadyRedWave'],retweet
HomeroG1201,['1funnymike'],retweet
America_Again_,['SenTedCruz'],retweet
Seb26750053,['Milenio'],tweet
MichelljLugo,['AntiTelevisaMx'],retweet
17_30NATE,['charliekirk11'],retweet
CVM1776,['SenTedCruz'],tweet
EliecerMendoza1,['ElyangelicaNews'],retweet
TheJuice24K,['1funnymike'],retweet
liberalismental,['TimRunsHisMouth'],tweet
GailWaldby,"['donwinslow', 'VanityFair']",retweet
DGPurser,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
lalysher,['SinEmbargoMX'],retweet
ChasCox33,['thehill'],retweet
southpaw816,['RepStevenSmith'],retweet
lety_bal612,['Italianmike'],retweet
Mar00624162,['charliekirk11'],retweet
broodcow,['charliekirk11'],retweet
Fox_Portion,['TheFlenser'],tweet
NYUNDERGROUND,['RedNationRising'],tweet
rtellonieto,['BastaImpunidad'],retweet
paco_garcia34,['ZacScott33'],retweet
DavidjStrand1,['charliekirk11'],retweet
Slatetothepoint,"['DailyCaller', 'SenTedCruz']",tweet
EDblU1,"['funder', 'tedcruz']",tweet
RobertAntwone,['latimes'],retweet
Wendywendt6,['funder'],tweet
rentonMagaUK,"['PA4TRUMPD', 'FuctupMike']",tweet
LifeLibertyPax,['AOCpress'],retweet
Daniellavalle13,['funder'],tweet
cupcakesbytheLB,['MattHennessey'],tweet
nytimeses,[],tweet
HopefulTexVet,['tedcruz'],retweet
MaribelCastill_,['leandrareports'],retweet
darlenesmith02,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
RealTomSongs,['grantstern'],tweet
MARIAESALERNI,['ElyangelicaNews'],retweet
America_Again_,['thehill'],retweet
prattlandia,['adamcbest'],retweet
JeannieGiering,['charliekirk11'],retweet
nancyredmondhu1,['DGPurser'],retweet
gdaltiero,['PalmerReport'],retweet
M4G4G1RL,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
CudaSharon,['RepTimBurchett'],retweet
SaraPantojaF,['RRodr1guezC'],retweet
TexasPat4Trump,['tedcruz'],retweet
MDavidMorris2,['CB618444'],retweet
PatriotPatsy,['DGPurser'],retweet
SecurityPhresh,[],tweet
texan722000,"['DailyCaller', 'SenTedCruz']",tweet
JoannOceanfalls,"['DailyCaller', 'SenTedCruz']",tweet
dwassy,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
lor_star,[],tweet
Frances_davis1,[],tweet
DGPurser,"['M4G4G1RL', 'tedcruz']",tweet
AmaliaLopezLuc1,['CaraotaDigital'],tweet
FreeBandzShel,['1funnymike'],retweet
arkivx,['RepTimBurchett'],retweet
lmikelee,['funder'],tweet
iBeFlacko_Mike,['HOMEBOY187_'],retweet
cvowens00,['1funnymike'],retweet
Rainbow_Whisper,['barmore27'],retweet
JackieObryan2,['charliekirk11'],retweet
Jacquelineromio,['RuidoEnLaRed'],retweet
zeusFanHouse,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
MOLLYMARINE46,['RagingGayCons'],retweet
HopefulTexVet,['charliekirk11'],retweet
JoshMorgan63,['roywoodjr'],tweet
pamela_pmlpatt,"['rn_deplorable', 'tedcruz']",tweet
floridaguy267,['CB618444'],retweet
BozenaFox,['charliekirk11'],retweet
anoe01077232,['charliekirk11'],retweet
Trajanus_Avelli,"['Miriam_Junne', 'FelipeC']",retweet
Va_Funculo,"['phil4gop', 'tedcruz', 'senatemajldr']",retweet
lmikelee,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
miksomar,['PaisaTweets_'],retweet
blairanton,['JoeConchaTV'],tweet
tysusej3,['johncardillo'],tweet
txgators01,[],tweet
MaribelCastill_,['SinEmbargoMX'],retweet
GBreakfield,['charliekirk11'],retweet
keltcat,[],tweet
hidalgo_don,['ANIABELLO_R'],retweet
KarenPaulsrud5,['ScottPresler'],tweet
GZonasur7,['contrapesoC'],tweet
NelyCvrs,['SirAllende'],retweet
mathewp661,['SenTedCruz'],retweet
sandeealice,['Bornabrit1'],retweet
TaxPro_SABP,['RedNationRising'],tweet
SerenetiG,['elcitizen'],retweet
lmikelee,['grantstern'],tweet
M4G4G1RL,"['phil4gop', 'tedcruz', 'senatemajldr']",retweet
MikeMw86,['Alzer_One'],retweet
Daniellavalle13,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
rango_eryq,['MattHennessey'],tweet
EnochMorris,['realDonaldTrFan'],retweet
c_e_a__,"['jordanfish', 'Free_Ross']",retweet
MsAvaArmstrong,['barmore27'],retweet
ChampionMtager,"['phil4gop', 'tedcruz', 'senatemajldr']",retweet
HockeyFanGirl12,"['TxsleuthUSA', 'JaybeeStewee']",retweet
JTrentkemp1,['LATAMforTRUMP'],retweet
zeusFanHouse,"['M4G4G1RL', 'tedcruz']",tweet
Lorrieane,['charliekirk11'],retweet
ErinShaleah,"['DailyCaller', 'SenTedCruz']",tweet
_EDIMON_,['DolarToday'],retweet
MAGAzinefed,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
lmikelee,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
mwahmyazz,"['funder', 'TedCruz']",retweet
almostcrystaliz,['NYTMetro'],retweet
Born_in_64,"['SenTedCruz', 'dail']",retweet
PamFarrar3,['SenTedCruz'],retweet
no_holder,"['jordanfish', 'Free_Ross']",retweet
ismaelisaac154,['noticias24'],retweet
despiertaabc,['LGSrock101'],retweet
smontemayor,['alanfeuer'],retweet
CarlosDzulito,"['JJDiazMachuca', 'lopezobrador_', 'PartidoMorenaMx']",retweet
retiredtxteach,['grantstern'],tweet
Truthseeker126,"['Jali_Cat', 'BetoORourke']",retweet
wilkie4,[],tweet
MILK820312,['NoticiasCaracol'],retweet
ToddCaster,['BigStick2013'],retweet
BRADRush12,['charliekirk11'],retweet
DanyeaEAuuu,['Milenio'],tweet
NicheMarketway,"['Eddie_E_W', 'RealJamesWoods']",tweet
nibroc01,['charliekirk11'],retweet
tk_atty,['SenTedCruz'],retweet
supermom43207,['RedNationRising'],tweet
tayahjudeah,['_pachecoJA'],retweet
jackel0pe,['AOCpress'],retweet
StuffIThinkBout,['charliekirk11'],retweet
SoyMaximus,[],tweet
TaitTimothy,['charliekirk11'],retweet
lilyJoyfull,['urbanarson'],retweet
KansasQuilting,['SenTedCruz'],retweet
Ronin1021,['charliekirk11'],retweet
letters4trump45,['LadyRedWave'],retweet
strugglingfait,"['realDonaldTrump', 'seanhannity', 'SenTedCruz']",tweet
marcoroding1,['BastaImpunidad'],retweet
edcapista,['charliekirk11'],retweet
javelinsst1972,['ASimplePatriot'],retweet
MaribelCastill_,['HuffPostMexico'],retweet
Sisifontes20,['ElyangelicaNews'],retweet
Chewythewookie1,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
SoniaBa50151827,['hanalfabeto'],retweet
PupsDeb,['CB618444'],retweet
nato_zamora,['Milenio'],tweet
GAlmasyii,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
ramirez16968924,['AntiTelevisaMx'],retweet
relientkenny,[],tweet
Lila_Ros3,['funder'],tweet
LeftfootLeeds,['DGPurser'],retweet
mathewp661,['SenTedCruz'],retweet
FxEpic,['charliekirk11'],retweet
nibroc01,"['nibroc01', 'charliekirk11']",tweet
Truthseeker126,"['M4G4G1RL', 'tedcruz']",tweet
KLR48419969,['RagingGayCons'],retweet
RphotosJeanne,[],tweet
batatov,['DanielaAF'],retweet
M4G4G1RL,['CB618444'],retweet
FrancoisXman,['adamcbest'],retweet
Artie5448,['tedcruz'],tweet
BillERayburn1,['PalmerReport'],retweet
lisaedwards63,['RepTimBurchett'],retweet
neff630,['tedcruz'],retweet
rrmrob,['funder'],tweet
AzuMart17854779,['Winston_Dunhill'],retweet
aliatra1968,['RedNationRising'],tweet
DiegoMol10,['rgomezjunco'],retweet
_PeteyKing,['Martin_cudi'],retweet
dromacias,[],tweet
Luisjoargue,['ABC_Mundo'],tweet
deejjj234,['SenTedCruz'],tweet
realnathanielm,['realDonaldTrump'],tweet
bitchinXs50,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
MarkBrody1,['funder'],tweet
twitteesc,['TwitchyTeam'],retweet
MillyMidwest,['Alzer_One'],retweet
darthvader677,['charliekirk11'],retweet
nibroc01,['charliekirk11'],tweet
eve03capri,['callodehacha'],retweet
elyocritico,"['PManu_L', 'DrNetas']",retweet
public_jq,['DGPurser'],retweet
bandmom74,['charliekirk11'],retweet
Sweet_PeaBelle,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
theSoftVader,['realDailyWire'],retweet
ColchadoTapia,['rgomezjunco'],retweet
MarkBrody1,"['joncoopertweets', 'DonaldJTrumpJr']",tweet
RainCityBoy,['MattHennessey'],tweet
Carmelbaptiste,['nytimes'],tweet
jsatter410,['charliekirk11'],retweet
yadudenoel,['thehill'],retweet
dbmwalker,['AOCpress'],retweet
Rell__Chapo,['michigan_king1'],retweet
dreamer26,['tedcruz'],tweet
_LoveyBird_,['charliekirk11'],retweet
rwrlar,['tedcruz'],retweet
alexstewartt13,['NYTMetro'],retweet
LORENZOCANCUN,"['jesusji2012', 'MomentsES']",retweet
Albertoramosmen,['rgomezjunco'],retweet
kaliklasss18,['_pachecoJA'],retweet
albert1776,['RedNationRising'],tweet
Resteva1,['ElyangelicaNews'],retweet
DaenerysRocio,['natimontelongo'],retweet
KansasQuilting,['SenTedCruz'],retweet
ThomasC07497394,"['OliverMcGee', 'POTUS', 'realDonaldTrump', 'USTreasury', 'DeptofDefense', 'DHSgov']",tweet
Mr_Common_Cents,['kathym4321'],tweet
MarkBrody1,"['TheDemCoalition', 'DonaldJTrumpJr']",tweet
Ahuehuete16,"['TheDemCoalition', 'DonaldJTrumpJr', 'Funder']",retweet
Madroton1,['SenTedCruz'],tweet
travel5762,['dc_tribune'],tweet
Carleen29039913,['charliekirk11'],retweet
mustbfreealways,['TimRunsHisMouth'],tweet
Lavonne49242314,['tedcruz'],tweet
SouperZZZ,[],tweet
vikingotwit,['ElyangelicaNews'],retweet
birdowltweets,['CNN'],tweet
elqueinformaMX,[],tweet
cordura__,['_pachecoJA'],retweet
ENTORNOi,[],tweet
TucsonVoice28,"['NekoMainBTW', 'kittyboo2121', 'TwitterMoments']",tweet
Mr_Common_Cents,['LisaSmith4680'],retweet
gspatton007,"['AD_WHITMAN', 'tedcruz']",tweet
Albertoramosmen,"['Miriam_Junne', 'FelipeC']",retweet
NickIacampo59,['AJConeglio28'],retweet
ljvm24,['AlertaNews24'],retweet
mommaX10,['charliekirk11'],retweet
Mayafels,['Bornabrit1'],retweet
jonesyvonne1,['tedcruz'],tweet
francismontao,['elcitizen'],retweet
Sweet_PeaBelle,"['phil4gop', 'tedcruz', 'senatemajldr']",retweet
JoeLinYang,['tedcruz'],retweet
Lavonne49242314,['tedcruz'],tweet
Mr_Common_Cents,['whatznextfolks'],retweet
OBXPatriot,['CB618444'],retweet
Micropan44,['charliekirk11'],retweet
Jacquelineromio,['MariaESalinas'],tweet
pierl07,['charliekirk11'],retweet
shlumpgod12,['PaisaTweets_'],retweet
RihannaXhusband,['1funnymike'],retweet
M4G4G1RL,"['Va_Funculo', 'tedcruz']",tweet
freyre66,['monerorape'],retweet
TexasNanaTam,['RepTimBurchett'],retweet
hidehunt1,"['LNW4Trump', 'SenTedCruz', 'senatemajldr', 'SenateGOP']",retweet
